Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,"GO_Biological_Process_2021__negative regulation of transcription, DNA-templated (GO:0045892)",0.45879878657839746,1.7256535118282932,0.0,0.052622491456324465,0.764,45/160,14.22%,CUX1;RORB;CUX2;HDAC9;RPS27A;RPS14;ZFPM2;GLIS3;PER3;EDNRB;ID2;CCDC85B;CRY1;RARB;IRF2BPL;FOXO1;USP2;ZHX2;MEIS2;FOXP2;JDP2;ZNF684;ZNF566;NRG1;RPL23;SDCBP;CGGBP1;RPL10;SIRT1;CTBP2;HDAC3;PPID;ZNF439;PER1;SMAD3;NAB1;TCEAL7;CTCF;PRMT2;GCFC2;STAT3;ZNF391;ZNF589;CNOT7;SIN3A
prerank,GO_Biological_Process_2021__kidney development (GO:0001822),-0.727231314422667,-1.7227665151909095,0.009596928982725527,0.5793679207673126,0.886,4/17,8.14%,ROBO2;GREB1L;TGFBR1;PCSK5
prerank,GO_Biological_Process_2021__skeletal system development (GO:0001501),-0.5738721907587909,-1.722641532714411,0.0036363636363636364,0.4969870093323313,0.886,11/46,10.70%,KIAA1217;SOX6;BMPR1B;COL19A1;XYLT1;PAPSS2;FGFR2;TGFBR1;PCSK5;EIF2AK3;ETS2
prerank,Reactome_2022__G Alpha (I) Signaling Events R-HSA-418594,-0.5851950045225017,-1.7130690010860241,0.009191176470588236,0.47420481993637,0.901,16/44,16.64%,PDE1A;GNAL;CAMK2D;ADORA1;PDE1C;ITPR2;RGS12;GRM8;GNG2;ADCY8;RGS20;GNG7;OPRM1;GRM4;PRKCG;RGSL1
prerank,GO_Biological_Process_2021__DNA replication (GO:0006260),0.6587526158907283,1.7119248678236063,0.008247422680412371,0.06011073416815868,0.811,9/20,12.42%,MCM9;POLB;RPA1;BRIP1;DNA2;TOPBP1;MRE11;WDHD1;RBBP8
prerank,Reactome_2022__Opioid Signaling R-HSA-111885,-0.7074227248792021,-1.7054108279345348,0.009560229445506692,0.4516826002329454,0.92,9/18,12.24%,PDE1A;GNAL;CAMK2D;PDE1C;ITPR2;GNG2;ADCY8;GNG7;OPRM1
prerank,Reactome_2022__Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,0.5093176040597833,1.7032455815227356,0.0,0.06484593863744818,0.836,22/70,8.64%,RPS21;RPS7;RPL36AL;RPS27A;RPL32;RPS14;RPLP1;RPS24;RPS23;RPL26;RPL30;RPL8;RPL5;RPS13;PSMB1;RPS16;FAU;RPL23;RPS12;RPS15;RPS15A;RPL7A
prerank,GO_Biological_Process_2021__modulation of chemical synaptic transmission (GO:0050804),-0.6148252862203335,-1.669389476879283,0.015570934256055362,0.5588812369554512,0.96,11/31,11.72%,GRID2;CLSTN2;LRRC4C;MCTP1;GRIK4;CHRNA7;GRM8;NPTX2;BEGAIN;HOMER1;LRP8
prerank,Reactome_2022__Meiosis R-HSA-1500620,0.6677355323209598,1.6659044182618354,0.01079913606911447,0.09324891740005216,0.915,10/17,14.88%,PMEPA1;H2AZ2;SYCE1;STAG3;RAD51C;MRE11;H3-3B;RBBP8;H2AZ1;H2BC5
prerank,GO_Biological_Process_2021__nervous system development (GO:0007399),-0.4956827522078983,-1.6657502331112968,0.00510204081632653,0.5253268732096501,0.966,16/95,5.24%,RBFOX1;ROBO2;IL1RAPL2;ADGRV1;SOX6;SDK1;CNTN6;ADORA1;GDA;ACVR1C;MET;SNTG2;ERBB4;ASIC2;TEAD1;DSCAML1
prerank,KEGG_2021_Human__Neutrophil extracellular trap formation,0.6595247739436627,1.6534324568871333,0.010660980810234541,0.10362158824024777,0.933,8/19,17.06%,HDAC9;H2AZ2;MAPK3;HDAC3;H3-3B;H2AZ1;H2BC5;PLCB4
prerank,GO_Biological_Process_2021__chemical synaptic transmission (GO:0007268),-0.5382827325958743,-1.6519201731024091,0.013745704467353952,0.5389010920290479,0.973,19/59,15.92%,GRID2;PDE7B;GRIK4;CHRNA7;ASIC2;SLC1A2;LIN7C;SYT10;NPTX2;GABRG3;SLC17A6;SHISA6;STXBP3;HOMER1;HRH1;HTR2C;SYT5;GRIK3;GRM4
prerank,GO_Biological_Process_2021__cellular response to hormone stimulus (GO:0032870),-0.7035658299423416,-1.6496171004025724,0.012367491166077738,0.5072142706387237,0.975,6/17,12.58%,ROBO2;GHR;SLIT3;SERPINB9;AR;ATP1A1
prerank,Reactome_2022__Platelet Homeostasis R-HSA-418346,-0.6524904316892414,-1.64881082917107,0.017857142857142856,0.47412039678879364,0.975,9/21,11.72%,PRKG1;PDE1A;ITPR2;TRPC6;GNG2;PRKG2;GNG7;TRPC7;LRP8
prerank,GO_Biological_Process_2021__ribonucleoprotein complex biogenesis (GO:0022613),0.649362929616148,1.6408317885117536,0.017543859649122806,0.11412854765911505,0.95,7/17,9.52%,RPS7;RPS24;RPL26;RPL5;RPS16;RPS15;HEATR3
prerank,Reactome_2022__Phase I - Functionalization Of Compounds R-HSA-211945,0.6798206093437401,1.635808673614954,0.016494845360824743,0.11770894527250202,0.956,7/15,20.90%,CYP7B1;ALDH1A1;ACSS2;FDX1;MAOB;CYP3A4;CYB5B
prerank,GO_Biological_Process_2021__regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),0.6089201956268697,1.6343154325486096,0.017391304347826087,0.11778725527807148,0.957,11/23,11.78%,RPS27A;PMEPA1;ZNF451;LDLRAD4;SMURF1;SDCBP;SIRT1;SMAD3;HIPK2;STRAP;NREP
prerank,Reactome_2022__DNA Double-Strand Break Repair R-HSA-5693532,0.5672307793106708,1.631753702766995,0.014705882352941176,0.11888665691250855,0.957,17/30,19.66%,RPS27A;BRIP1;RAD51C;DNA2;TOPBP1;DCLRE1C;MRE11;ERCC4;RBBP8;TDP2;H2BC5;EYA4;RNF8;POLE2;ERCC1;LRIG3;XRCC4
prerank,GO_Biological_Process_2021__ephrin receptor signaling pathway (GO:0048013),0.6553223407251918,1.6306716620451627,0.014373716632443531,0.11855090536516152,0.961,9/17,14.48%,TIAM1;EPHA7;EPHA10;RHOA;EPHA3;SDCBP;EPHA6;AP2S1;VAV3
prerank,GO_Biological_Process_2021__protein import into nucleus (GO:0006606),0.6601276563654417,1.629573094762126,0.015250544662309368,0.11818815862681012,0.961,11/16,16.90%,RGPD8;RANBP17;HIKESHI;RPL23;NUP107;RAN;HEATR3;IPO8;STAT3;NUP155;APPL1
prerank,Reactome_2022__Reproduction R-HSA-1474165,0.6467806859612276,1.6243858067498482,0.019230769230769232,0.12208817113699486,0.966,10/18,14.88%,PMEPA1;H2AZ2;SYCE1;STAG3;RAD51C;MRE11;H3-3B;RBBP8;H2AZ1;H2BC5
prerank,GO_Biological_Process_2021__negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),0.6473734942520432,1.6214138481106524,0.015151515151515152,0.1238425514395591,0.966,8/18,9.14%,RPS27A;PMEPA1;ZNF451;LDLRAD4;SMURF1;SIRT1;SMAD3;STRAP
prerank,Reactome_2022__Infectious Disease R-HSA-5663205,0.4193953549810823,1.609631008645103,0.0,0.13556498869721106,0.971,41/203,9.02%,GPC5;RPS21;RPS7;GPC6;RPL36AL;RPS27A;RPL32;POLR2B;VIPR2;RPS14;RPLP1;CHGA;RPS24;RPS23;RPL26;RPL30;RPL8;RPL5;YWHAH;RPS13;PSMB1;NRP1;RAB5A;GTF2B;RPS16;NUP210;MAPK3;SEC24A;FAU;GEMIN5;GTF2H3;RPL23;NUP107;RPS12;HDAC3;RPS15;RPS15A;MYO1E;RAN;RPL7A;WASF2
prerank,"GO_Biological_Process_2021__DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.6255504967867583,1.604070982538556,0.02040816326530612,0.14080377598850516,0.974,11/17,23.92%,RPL26;HIPK2;ARID3A;CRADD;GML;CNOT7;PLAGL1;TFDP1;RGCC;PLK2;ACER2
prerank,Reactome_2022__Signaling By NOTCH1 R-HSA-1980143,0.6745341727104812,1.6021187486024668,0.010845986984815618,0.14126547453745064,0.974,6/15,11.40%,HDAC9;RPS27A;KAT2B;TLE4;HDAC3;MAML3
prerank,GO_Biological_Process_2021__homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),-0.608798239689057,-1.6004634814185583,0.01904761904761905,0.6488650558521656,0.994,7/25,5.32%,ROBO2;SDK1;CNTN6;PTPRM;CDH13;DSCAML1;CDH4
prerank,GO_Biological_Process_2021__mitotic G1 DNA damage checkpoint signaling (GO:0031571),0.6392149189053834,1.5943881708452488,0.02528735632183908,0.14819614558089197,0.98,9/15,19.98%,RPL26;ARID3A;CRADD;GML;CNOT7;PLAGL1;TFDP1;FBXO31;RGCC
prerank,"GO_Biological_Process_2021__DNA-templated transcription, initiation (GO:0006352)",0.5375744581757325,1.5938849594567246,0.015486725663716814,0.14692640687875272,0.98,11/38,8.02%,RORB;HDAC9;POLR2B;KAT2B;NR3C2;RARB;PPARGC1A;GTF2B;MAPK3;GTF2H3;HDAC3
prerank,Reactome_2022__Homology Directed Repair R-HSA-5693538,0.5863431763010056,1.5801196897286027,0.02736842105263158,0.16267188680152644,0.985,13/23,19.54%,RPS27A;BRIP1;RAD51C;DNA2;TOPBP1;MRE11;ERCC4;RBBP8;H2BC5;RNF8;POLE2;ERCC1;LRIG3
prerank,Reactome_2022__Disease R-HSA-1643685,0.38608681285797847,1.579900617448865,0.0,0.1611372656190595,0.985,90/357,15.84%,CUX1;THSD4;HDAC9;GPC5;RPS21;RPS7;GPC6;RPL36AL;RPS27A;RPL32;POLR2B;KAT2B;VIPR2;RPS14;RPLP1;CYP7B1;CHGA;RPS24;RPS23;RPL26;RPL30;RPL8;RPL5;YWHAH;RPS13;PSMB1;NRP1;RAB5A;GTF2B;TPST2;FOXO1;RPS16;H2AZ2;NUP210;MAPK3;SEC24A;SLC24A4;FAU;GEMIN5;GTF2H3;BRIP1;RAD51C;NRG1;GBE1;B3GLCT;ANAPC1;RPL23;DNA2;CTBP2;FZD6;NUP107;RPS12;HDAC3;RPS15;RPS15A;MYO1E;TOPBP1;RAN;RPL7A;SMAD3;WASF2;KITLG;AP1S2;KSR1;ADAMTS2;HEXB;KLKB1;GALNT3;MRE11;MAML3;H3-3B;STAM;FDX1;TPM4;RBBP8;H2AZ1;STAT3;ADRB1;AP2S1;TXNRD1;PSMB2;SIN3A;VAV3;H2BC5;RPS4X;NUP155;GRSF1;TFDP1;POLR2I;ADAMTS17
prerank,Reactome_2022__G2/M Checkpoints R-HSA-69481,0.5585216367770974,1.5772109057631052,0.01805869074492099,0.16291958254614866,0.986,10/30,14.88%,RPS27A;YWHAH;PSMB1;BRIP1;DNA2;TOPBP1;MRE11;RBBP8;PSMB2;H2BC5
prerank,Reactome_2022__Signaling By NOTCH R-HSA-157118,0.524111683085367,1.5752797956036357,0.01279317697228145,0.16364772763472177,0.988,16/39,16.36%,HDAC9;RPS27A;KAT2B;TLE4;PSMB1;H2AZ2;HDAC3;SMAD3;MAML3;H3-3B;H2AZ1;POGLUT1;PSMB2;H2BC5;TFDP1;NOTCH2
prerank,GO_Biological_Process_2021__double-strand break repair (GO:0006302),0.5522763521157685,1.573398508929765,0.014861995753715499,0.1642979777659257,0.988,18/31,19.66%,MCM9;POLB;RPA1;BRIP1;RAD51C;DNA2;APLF;HELQ;DCLRE1C;MRE11;ERCC4;RBBP8;TDP2;MMS22L;RNF8;ERCC1;FBH1;XRCC4
prerank,Reactome_2022__Axon Guidance R-HSA-422475,0.41627558855004704,1.5730240217288405,0.002570694087403599,0.16313338117348483,0.989,40/160,8.92%,SEMA6D;RPS21;RPS7;RPL36AL;RPS27A;RPL32;RPS14;RPLP1;RPS24;RPS23;RPL26;RPL30;RPL8;DCC;RPL5;RPS13;CACNA1G;UNC5D;TIAM1;PSMB1;NRP1;ST8SIA4;CACNB4;EPHA7;RPS16;MAPK3;SPTB;EPHA10;FAU;RHOA;EPHA3;RPL23;GFRA1;SDCBP;RPS12;RPS15;RPS15A;RPL7A;EPHA6;DPYSL3
prerank,GO_Biological_Process_2021__negative regulation of nucleic acid-templated transcription (GO:1903507),0.4588197158519817,1.5676090037895294,0.009216589861751152,0.16938971448842777,0.994,21/79,14.22%,RORB;HDAC9;ZFPM2;ID2;CCDC85B;CRY1;FOXO1;ZHX2;FOXP2;NRG1;SIRT1;CTBP2;HDAC3;PER1;NAB1;TCEAL7;CTCF;PRMT2;GCFC2;CNOT7;SIN3A
prerank,Reactome_2022__Neuronal System R-HSA-112316,-0.47756080692549957,-1.5605202801881053,0.010830324909747292,0.8075496181415964,0.999,21/78,9.88%,PTPRD;GNAL;CAMK2D;IL1RAPL2;GRIK4;ERBB4;KCNH8;SYT2;NEFL;SLC1A2;LIN7C;KCNN3;GNG2;SYT12;ADCY8;SYT10;GABRG3;BEGAIN;GNG7;HOMER1;KCNK1
prerank,KEGG_2021_Human__mTOR signaling pathway,0.5901332752965661,1.5590943677530003,0.027139874739039668,0.17990115692537892,0.995,10/21,16.60%,MIOS;MAPK3;CASTOR2;RHOA;WNT2B;FZD6;DEPTOR;KRAS;WNT3;LPIN2
prerank,GO_Biological_Process_2021__double-strand break repair via homologous recombination (GO:0000724),0.6520178584718411,1.558891148697035,0.03624733475479744,0.17838615768049212,0.995,9/16,13.56%,MCM9;MCMDC2;RPA1;RAD51C;HELQ;MRE11;ERCC4;RBBP8;MMS22L
prerank,Reactome_2022__Transcriptional Regulation By TP53 R-HSA-3700989,0.4461382560949398,1.5585715009011207,0.007407407407407408,0.17690305315655028,0.996,25/81,15.86%,PDZD2;RPS27A;POLR2B;YWHAH;USP2;MAPKAPK5;GTF2H3;BRIP1;DNA2;PRKAB2;TOPBP1;HIPK2;GSR;ARID3A;CRADD;HIPK1;MRE11;RBBP8;FANCI;TXNRD1;CNOT7;PLAGL1;TFDP1;POLR2I;BID
prerank,Reactome_2022__Cell Cycle Checkpoints R-HSA-69620,0.5078168447075594,1.5585692874146277,0.017897091722595078,0.17506031301950287,0.996,13/45,14.88%,RPS27A;YWHAH;PSMB1;BRIP1;ANAPC1;DNA2;NUP107;TOPBP1;NDEL1;MRE11;RBBP8;PSMB2;H2BC5
prerank,GO_Biological_Process_2021__enzyme linked receptor protein signaling pathway (GO:0007167),-0.5595562504353015,-1.5573034847945604,0.03189493433395872,0.7774080714230864,0.999,5/29,5.34%,PTPRD;MET;ERBB4;FGFR2;ROR2
prerank,GO_Biological_Process_2021__transcription initiation from RNA polymerase II promoter (GO:0006367),0.5400866398254889,1.5534795690404632,0.02,0.18037016862002409,0.996,10/33,8.02%,RORB;HDAC9;POLR2B;KAT2B;NR3C2;RARB;PPARGC1A;GTF2B;GTF2H3;HDAC3
prerank,GO_Biological_Process_2021__peptidyl-lysine modification (GO:0018205),0.5511205079746465,1.5450362266007114,0.030737704918032786,0.19007740829903585,0.997,12/31,15.14%,HDAC9;KAT2B;ZNF451;NUP210;PLOD2;PARK7;SENP1;SIRT1;NUP107;SUMO3;NUP155;ATPSCKMT
prerank,Reactome_2022__Developmental Biology R-HSA-1266738,0.3904022050586121,1.54290269608571,0.0,0.191523650226971,0.997,77/244,16.16%,SEMA6D;RPS21;UTRN;RPS7;RPL36AL;RPS27A;RPL32;POLR2B;KAT2B;RPS14;RPLP1;ZFPM2;RPS24;RPS23;RPL26;RPL30;RPL8;DCC;RPL5;RPS13;CACNA1G;UNC5D;TIAM1;PSMB1;NRP1;ST8SIA4;KRT10;CACNB4;RARB;PPARGC1A;CDH2;EPHA7;FOXO1;RPS16;H2AZ2;MAPK3;SPTB;EPHA10;RBBP5;FAU;RHOA;EPHA3;RPL23;GFRA1;SDCBP;MEIS1;POU3F2;RPS12;HDAC3;RPS15;RPS15A;RPL7A;EPHA6;DPYSL3;SMAD3;NAB1;LIN9;MED10;CTCF;SCN1B;MAML3;H3-3B;H2AZ1;STAT3;SEMA4A;AP2S1;PSMB2;COL4A2;MYL12B;VAV3;H2BC5;RPS4X;TRPC3;TFDP1;POLR2I;RPL10A;KRT17
prerank,Reactome_2022__Cell Cycle R-HSA-1640170,0.4242876888734214,1.5406189094786082,0.0070921985815602835,0.1928854247564867,0.997,51/114,23.76%,RPS27A;POLR2B;YWHAH;PMEPA1;NEK7;PSMB1;FBXL18;H2AZ2;NUP210;MAPK3;SYCE1;STAG3;BRIP1;RAD51C;MZT2B;ANAPC1;DNA2;NUP107;TOPBP1;RAN;TMPO;CEP135;NDEL1;LIN9;MRE11;H3-3B;LIN54;RBBP8;H2AZ1;PSMB2;H2BC5;NUP155;VRK2;TFDP1;POLR2I;CCP110;LPIN2;RNF8;POLE2;TUBB4B;TUBG2;KMT5A;DCTN1;FBXL7;RBBP4;NUP85;NDC1;PSMA1;TUBGCP5;CENPE;UBE2D1
prerank,GO_Biological_Process_2021__cilium movement (GO:0003341),0.6209332924435975,1.530945268163813,0.051224944320712694,0.20590616807790646,0.997,6/16,12.92%,ADCY10;ZBBX;DNAAF5;DNAI1;CABYR;TTC29
prerank,Reactome_2022__Nervous System Development R-HSA-9675108,0.40175816431848543,1.5258103817300102,0.0,0.2125728118200767,0.997,42/170,8.92%,SEMA6D;RPS21;UTRN;RPS7;RPL36AL;RPS27A;RPL32;RPS14;RPLP1;RPS24;RPS23;RPL26;RPL30;RPL8;DCC;RPL5;RPS13;CACNA1G;UNC5D;TIAM1;PSMB1;NRP1;ST8SIA4;CACNB4;EPHA7;RPS16;MAPK3;SPTB;EPHA10;FAU;RHOA;EPHA3;RPL23;GFRA1;SDCBP;POU3F2;RPS12;RPS15;RPS15A;RPL7A;EPHA6;DPYSL3
prerank,Reactome_2022__Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,0.6238564838833153,1.5253415109939834,0.042643923240938165,0.20927261616771595,0.997,5/16,7.90%,PDZD2;RPS27A;NUP210;MAPK3;NUP107
prerank,Reactome_2022__ISG15 Antiviral Mechanism R-HSA-1169408,0.6238564838833153,1.5253415109939834,0.042643923240938165,0.20927261616771595,0.997,5/16,7.90%,PDZD2;RPS27A;NUP210;MAPK3;NUP107
prerank,Reactome_2022__Apoptosis R-HSA-109581,0.5025796649934363,1.5211086277034935,0.022172949002217297,0.21407689500622235,0.997,15/42,16.90%,RPS27A;DCC;YWHAH;PSMB1;ARHGAP10;BCAP31;MAPK3;PPP3CC;GSN;STAT3;APIP;PSMB2;TFDP1;BID;APPL1
prerank,GO_Biological_Process_2021__regulation of cytokine production (GO:0001817),0.5531659760359273,1.5204368480228234,0.015021459227467811,0.21323627108811394,0.997,8/26,19.98%,HDAC9;ANXA1;PER1;GAPDH;TWSG1;IL15;CD276;RGCC
prerank,KEGG_2021_Human__Glutamatergic synapse,-0.5935942821535646,-1.5197992440912693,0.05343511450381679,0.9443760894885365,0.999,14/24,15.96%,GRIK4;ITPR2;SLC1A2;GRM8;GNG2;ADCY8;SLC17A6;GNG7;HOMER1;GLUL;GRIN3A;GRIK3;GRM4;PRKCG
prerank,GO_Biological_Process_2021__response to insulin (GO:0032868),0.5912640452326681,1.5176224655238872,0.0437636761487965,0.21548696413272772,0.997,8/19,17.08%,HDAC9;KAT2B;FOXO1;SIRT1;CPEB1;INSIG2;LPIN2;TBC1D4
prerank,Reactome_2022__Activation Of HOX Genes During Differentiation R-HSA-5619507,0.5582075453758685,1.5162752912120419,0.029723991507430998,0.21534313312685774,0.998,11/24,15.78%,POLR2B;RARB;H2AZ2;RBBP5;MEIS1;HDAC3;CTCF;H3-3B;H2AZ1;H2BC5;POLR2I
prerank,GO_Biological_Process_2021__cellular response to organic substance (GO:0071310),-0.562581283912647,-1.5154242094952493,0.0347985347985348,0.9206210943494502,0.999,7/30,7.40%,ROBO2;PID1;BMPR1B;ACVR1C;GHR;SLIT3;TGFBR1
prerank,KEGG_2021_Human__Long-term depression,-0.6515544637147512,-1.5149002476357287,0.04816955684007707,0.877426657390543,0.999,5/15,6.46%,GRID2;PRKG1;RYR1;ITPR2;PRKG2
prerank,KEGG_2021_Human__Salivary secretion,-0.6127256653434403,-1.5078370598133866,0.034482758620689655,0.8755564836642326,0.999,9/19,17.24%,PRKG1;RYR3;ITPR2;PRKG2;ADCY8;ATP1A1;NOS1;PRKCG;CALM3
prerank,Reactome_2022__Signaling By Hedgehog R-HSA-5358351,0.5428068541699125,1.50404987214707,0.02536997885835095,0.23359722939608418,0.998,7/27,5.94%,GPC5;RPS27A;IFT52;PSMB1;ADCY10;IQCE;SMURF1
prerank,GO_Biological_Process_2021__glycosaminoglycan catabolic process (GO:0006027),0.6048688141855738,1.4986133501179808,0.06209850107066381,0.24107995641385738,0.999,2/16,0.64%,GPC5;GPC6
prerank,Reactome_2022__Oxidative Stress Induced Senescence R-HSA-2559580,0.5715556160999657,1.4926579220687008,0.04742268041237113,0.24959125097794363,1.0,9/20,15.66%,RPS27A;MAPKAPK5;H2AZ2;MAPK3;MINK1;H3-3B;H2AZ1;H2BC5;TFDP1
prerank,GO_Biological_Process_2021__regulation of mitotic cell cycle (GO:0007346),0.5024287496223937,1.4914651418543485,0.029535864978902954,0.24909846266128957,1.0,15/37,15.48%,NEK7;PSMB1;BRINP3;USP2;MEIS2;BTG1;ANAPC1;SDCBP;LGMN;SIRT1;PTPN3;SMAD3;CKS2;PSMB2;RNF20
prerank,GO_Biological_Process_2021__fatty acid oxidation (GO:0019395),0.6124964947158562,1.4913374534200334,0.05152224824355972,0.2471889677343442,1.0,8/17,10.88%,ECHDC2;PPARGC1A;ABCD2;DECR1;ADIPOR2;ABCD3;HADHB;HADHA
prerank,GO_Biological_Process_2021__negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.417024974025278,1.485947177614027,0.009302325581395349,0.25478931297534485,1.0,23/94,14.22%,RORB;HDAC9;ZFPM2;ID2;CCDC85B;CRY1;FOXO1;ZHX2;FOXP2;TOB1;NRG1;SIRT1;CTBP2;HDAC3;PER1;NAB1;GAPDH;TCEAL7;CTCF;PRMT2;GCFC2;CNOT7;SIN3A
prerank,GO_Biological_Process_2021__chordate embryonic development (GO:0043009),-0.6365780695666177,-1.485547592770446,0.05947955390334572,0.9576961861061387,1.0,5/15,8.14%,KIAA1217;XYLT1;FGFR2;TGFBR1;PCSK5
prerank,GO_Biological_Process_2021__negative regulation of cell differentiation (GO:0045596),0.4697180767659869,1.48355074193166,0.02109704641350211,0.256908488295128,1.0,13/46,9.00%,RORB;ZFPM2;ID2;CNTN4;CCDC85B;FOXO1;DISP3;MEIS2;LDLRAD4;MEIS1;SIRT1;COL5A1;SMAD3
prerank,KEGG_2021_Human__Axon guidance,-0.47604404906812314,-1.48350720198671,0.028169014084507043,0.9271570301133016,1.0,14/55,6.82%,ROBO2;LRRC4C;CAMK2D;SLIT1;PARD3;BMPR1B;PLXNA4;SEMA3A;MET;SLIT3;TRPC6;RGMA;SEMA3E;NCK1
prerank,Reactome_2022__EPH-Ephrin Signaling R-HSA-2682334,0.5536740074717683,1.4829549262253736,0.05122950819672131,0.25565139029018324,1.0,11/23,17.18%,TIAM1;EPHA7;EPHA10;RHOA;EPHA3;SDCBP;EPHA6;AP2S1;MYL12B;VAV3;LIMK1
prerank,Reactome_2022__Assembly Of Pre-Replicative Complex R-HSA-68867,0.5830650217410038,1.4801338059182019,0.048458149779735685,0.2589612513166638,1.0,8/19,14.88%,RPS27A;PSMB1;H2AZ2;ANAPC1;H3-3B;H2AZ1;PSMB2;H2BC5
prerank,KEGG_2021_Human__Morphine addiction,-0.5863987185666617,-1.4780208242168782,0.06433823529411764,0.9181861530404059,1.0,11/22,15.96%,PDE1A;PDE7B;ADORA1;PDE1C;GNG2;ADCY8;GABRG3;GNG7;OPRM1;GRK5;PRKCG
prerank,GO_Biological_Process_2021__G1/S transition of mitotic cell cycle (GO:0000082),-0.628657650899024,-1.4740987401652228,0.06066176470588235,0.9020444472238073,1.0,9/17,17.56%,NASP;CDKN2D;PHF8;NPAT;CUL4B;CDK18;ACVR1;CCNH;CDK15
prerank,KEGG_2021_Human__Gastric acid secretion,-0.618766833958566,-1.469612537007115,0.0562015503875969,0.8921318708806887,1.0,7/15,17.24%,CAMK2D;ITPR2;ADCY8;MYLK;ATP1A1;PRKCG;CALM3
prerank,KEGG_2021_Human__Calcium signaling pathway,-0.47007644708852536,-1.4670153102348433,0.035523978685612786,0.8736232382530662,1.0,23/64,19.74%,PDE1A;GNAL;CAMK2D;RYR3;RYR1;PDE1C;CHRNA7;FGF9;ITPR2;MET;ERBB4;FGFR2;ADCY8;MCU;MYLK;HRH1;HTR2C;NOS1;PRKCG;CALM3;PDGFD;CAMK1G;FGF5
prerank,GO_Biological_Process_2021__negative regulation of cell motility (GO:2000146),-0.5254047077976577,-1.4665995334057593,0.04251386321626617,0.8444968056559042,1.0,10/34,11.00%,DLC1;SPOCK3;MCTP1;PTPRK;MITF;DACH1;ROBO1;TMEFF2;DLG5;TPM1
prerank,Reactome_2022__RHO GTPase Effectors R-HSA-195258,0.4808861319888486,1.4665196429686111,0.025974025974025976,0.28340826518787465,1.0,13/41,14.88%,PDZD2;YWHAH;H2AZ2;MAPK3;RHOA;NUP107;WASF2;NDEL1;KLKB1;H3-3B;H2AZ1;MYL12B;H2BC5
prerank,GO_Biological_Process_2021__positive regulation of cellular metabolic process (GO:0031325),-0.6405713814840384,-1.4645949257463913,0.06769825918762089,0.8252275341297824,1.0,4/15,12.28%,PID1;CD63;STARD4;SFRP4
prerank,GO_Biological_Process_2021__RNA splicing (GO:0008380),0.5812524945356995,1.46323084093694,0.06277056277056277,0.28701267749902165,1.0,5/17,8.06%,SF3B3;SMU1;PPARGC1A;SRSF10;NRDE2
prerank,GO_Biological_Process_2021__positive regulation of DNA metabolic process (GO:0051054),0.6198594500372273,1.4587492381968794,0.0514018691588785,0.2932531446982244,1.0,8/15,19.98%,SMCHD1;OTUD4;SIRT1;APLF;MRE11;EYA4;RNF8;RGCC
prerank,Reactome_2022__Cellular Senescence R-HSA-2559583,0.5094705244508722,1.4542125703274569,0.041666666666666664,0.300354425461966,1.0,12/30,15.66%,RPS27A;MAPKAPK5;H2AZ2;MAPK3;MINK1;ANAPC1;MRE11;H3-3B;H2AZ1;STAT3;H2BC5;TFDP1
prerank,GO_Biological_Process_2021__cellular response to insulin stimulus (GO:0032869),0.5162264201406527,1.4483996122501492,0.06852248394004283,0.3093879927654288,1.0,10/27,17.08%,HDAC9;KAT2B;ATP6V0E1;FOXO1;ATP6AP1;CPEB1;INSIG2;LPIN2;APPL1;TBC1D4
prerank,GO_Biological_Process_2021__regulation of heart contraction (GO:0008016),-0.5510971347003393,-1.446071151034174,0.06204379562043796,0.8889644875593111,1.0,10/23,19.28%,CAMK2D;RYR3;RYR1;ITPR2;TPM1;ATP1A1;NOS1;TGFB2;CALM3;KCNG2
prerank,Reactome_2022__DNA Replication R-HSA-69306,0.5300506633984061,1.445051628974343,0.0737527114967462,0.313589680449685,1.0,10/27,17.88%,RPS27A;PSMB1;H2AZ2;ANAPC1;DNA2;H3-3B;H2AZ1;PSMB2;H2BC5;POLE2
prerank,Reactome_2022__Transcriptional Regulation By MECP2 R-HSA-8986944,-0.6140016383381919,-1.4450097829728834,0.08527131782945736,0.8654080691684799,1.0,2/17,0.72%,RBFOX1;CAMK2D
prerank,GO_Biological_Process_2021__positive regulation of secretion by cell (GO:1903532),0.5893383270193259,1.4430915573555454,0.08860759493670886,0.31485688621073615,1.0,7/15,20.58%,CADPS2;RAB5A;ATP6AP1;PPID;MYOM1;RGCC;SLC12A2
