Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_Pathways_2024	GSK3B and BTRC CUL1-mediated-degradation of NFE2L2	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	PSMB1;RPS27A
Reactome_Pathways_2024	NS1 Mediated Effects on Host Pathways	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	NUP107;NUP210
Reactome_Pathways_2024	RHOF GTPase Cycle	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	TMPO;SENP1
Reactome_Pathways_2024	RND3 GTPase Cycle	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	TMOD3;RBMX
Reactome_Pathways_2024	Regulation of Beta-Cell Development	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	KAT2B;FOXO1
Reactome_Pathways_2024	SCF-beta-TrCP Mediated Degradation of Emi1	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Vif-mediated Degradation of APOBEC3G	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Nucleotide Excision Repair	4/108	2.848543e-01	6.060384e-01	0	0	1.504032e+00	1.888730e+00	POLR2B;RPA1;RPS27A;GTF2H3
Reactome_Pathways_2024	Processing of Capped Intron-Containing Pre-mRNA	9/285	2.849894e-01	6.060384e-01	0	0	1.276720e+00	1.602671e+00	SMU1;NUP107;SF3B3;NUP210;POLR2B;DHX35;CPSF2;SRSF10;RBMX
Reactome_Pathways_2024	APC C-mediated Degradation of Cell Cycle Proteins	3/75	2.890125e-01	6.060384e-01	0	0	1.628773e+00	2.021772e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Nuclear Envelope (NE) Reassembly	3/75	2.890125e-01	6.060384e-01	0	0	1.628773e+00	2.021772e+00	NUP107;RAN;TMPO
Reactome_Pathways_2024	Regulation of Mitotic Cell Cycle	3/75	2.890125e-01	6.060384e-01	0	0	1.628773e+00	2.021772e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Signaling by FGFR2	3/75	2.890125e-01	6.060384e-01	0	0	1.628773e+00	2.021772e+00	POLR2B;RPS27A;MAPK3
Reactome_Pathways_2024	Maternal to Zygotic Transition (MZT)	4/109	2.904545e-01	6.060384e-01	0	0	1.489631e+00	1.841643e+00	H2AZ2;CPEB1;TET3;PAIP1
Reactome_Pathways_2024	RSV-host Interactions	4/109	2.904545e-01	6.060384e-01	0	0	1.489631e+00	1.841643e+00	BCAP31;GPC5;RPS27A;GPC6
Reactome_Pathways_2024	Aggrephagy	2/43	2.921586e-01	6.060384e-01	0	0	1.906063e+00	2.345332e+00	PARK7;RPS27A
Reactome_Pathways_2024	Hh Mutants Are Degraded by ERAD	2/43	2.921586e-01	6.060384e-01	0	0	1.906063e+00	2.345332e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Interactions of Vpr With Host Cellular Proteins	2/43	2.921586e-01	6.060384e-01	0	0	1.906063e+00	2.345332e+00	NUP107;NUP210
Reactome_Pathways_2024	Voltage Gated Potassium Channels	2/43	2.921586e-01	6.060384e-01	0	0	1.906063e+00	2.345332e+00	KCNH4;KCNH1
Reactome_Pathways_2024	PTEN Regulation	5/145	2.971369e-01	6.060384e-01	0	0	1.396825e+00	1.695135e+00	HDAC3;MKRN1;PSMB1;RPS27A;MAPK3
Reactome_Pathways_2024	AKT Phosphorylates Targets in the Cytosol	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	MKRN1
Reactome_Pathways_2024	Carnitine Shuttle	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	PRKAB2
Reactome_Pathways_2024	DCC Mediated Attractive Signaling	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	DCC
Reactome_Pathways_2024	Formation of Axial Mesoderm	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	SMAD3
Reactome_Pathways_2024	Glycogen Breakdown (Glycogenolysis)	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	PHKA2
Reactome_Pathways_2024	Golgi Cisternae Pericentriolar Stack Reorganization	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	MAPK3
Reactome_Pathways_2024	IRAK1 Recruits IKK Complex	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RPS27A
Reactome_Pathways_2024	IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RPS27A
Reactome_Pathways_2024	Mismatch Repair (MMR) Directed by MSH2 MSH3 (MutSbeta)	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RPA1
Reactome_Pathways_2024	Mismatch Repair (MMR) Directed by MSH2 MSH6 (MutSalpha)	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RPA1
Reactome_Pathways_2024	PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RHOA
Reactome_Pathways_2024	Prolonged ERK Activation Events	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	MAPK3
Reactome_Pathways_2024	RUNX3 Regulates NOTCH Signaling	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	KAT2B
Reactome_Pathways_2024	Regulation of TBK1, IKK? (IKBKE)-mediated Activation of IRF3, IRF7	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	RPS27A
Reactome_Pathways_2024	SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	NRP1
Reactome_Pathways_2024	SHC1 Events in ERBB4 Signaling	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	NRG1
Reactome_Pathways_2024	Synthesis of IP2, IP, and Ins in the Cytosol	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	INPP4B
Reactome_Pathways_2024	Synthesis of Bile Acids and Bile Salts via 27-Hydroxycholesterol	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	CYP7B1
Reactome_Pathways_2024	Triglyceride Biosynthesis	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	GK
Reactome_Pathways_2024	Tryptophan Catabolism	1/14	2.985217e-01	6.060384e-01	0	0	3.004008e+00	3.631583e+00	KYAT3
Reactome_Pathways_2024	Degradation of DVL	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Formation of HIV-1 Elongation Complex Containing HIV-1 Tat	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	HIV Transcription Elongation	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Negative Regulation of NOTCH4 Signaling	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Netrin-1 Signaling	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	DCC;UNC5D
Reactome_Pathways_2024	Retinoid Metabolism and Transport	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	GPC5;GPC6
Reactome_Pathways_2024	Smooth Muscle Contraction	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	ANXA1;CACNA1G
Reactome_Pathways_2024	Stabilization of P53	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Tat-mediated Elongation of the HIV-1 Transcript	2/44	3.014491e-01	6.060384e-01	0	0	1.860585e+00	2.231128e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Metabolism of Carbohydrates	9/290	3.019688e-01	6.060384e-01	0	0	1.253676e+00	1.501192e+00	NUP107;NUP210;GBE1;ALDH1A1;GPC5;RPS27A;PHKA2;GPC6;GAPDH
Reactome_Pathways_2024	SUMOylation of DNA Damage Response and Repair Proteins	3/77	3.027057e-01	6.064625e-01	0	0	1.584589e+00	1.893574e+00	NUP107;NUP210;RPA1
Reactome_Pathways_2024	Formation of HIV Elongation Complex in the Absence of HIV Tat	2/45	3.107185e-01	6.122484e-01	0	0	1.817222e+00	2.124093e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	2/45	3.107185e-01	6.122484e-01	0	0	1.817222e+00	2.124093e+00	KSR1;MAPK3
Reactome_Pathways_2024	Signaling by RAS Mutants	2/45	3.107185e-01	6.122484e-01	0	0	1.817222e+00	2.124093e+00	KSR1;MAPK3
Reactome_Pathways_2024	Signaling by Moderate Kinase Activity BRAF Mutants	2/45	3.107185e-01	6.122484e-01	0	0	1.817222e+00	2.124093e+00	KSR1;MAPK3
Reactome_Pathways_2024	Signaling Downstream of RAS Mutants	2/45	3.107185e-01	6.122484e-01	0	0	1.817222e+00	2.124093e+00	KSR1;MAPK3
Reactome_Pathways_2024	Ion Channel Transport	6/184	3.130056e-01	6.122484e-01	0	0	1.318428e+00	1.531399e+00	ATP6V0E1;ATP6AP1;ANO6;SRI;RPS27A;TRPM3
Reactome_Pathways_2024	Constitutive Signaling by NOTCH1 HD Domain Mutants	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Depolymerization of the Nuclear Lamina	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	TMPO
Reactome_Pathways_2024	IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Membrane Binding and Targetting of GAG Proteins	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Mismatch Repair	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPA1
Reactome_Pathways_2024	N-Glycan Antennae Elongation	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	ST8SIA3
Reactome_Pathways_2024	Negative Regulation of FLT3	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Regulation of Innate Immune Responses to Cytosolic DNA	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Regulation of Pyruvate Dehydrogenase (PDH) Complex	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	PDK1
Reactome_Pathways_2024	SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	YWHAH
Reactome_Pathways_2024	Signaling by NOTCH1 HD Domain Mutants in Cancer	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Synthesis And Processing Of GAG, GAGPOL Polyproteins	1/15	3.160709e-01	6.122484e-01	0	0	2.789293e+00	3.212676e+00	RPS27A
Reactome_Pathways_2024	Switching of Origins to a Post-Replicative State	3/79	3.164280e-01	6.122484e-01	0	0	1.542730e+00	1.775157e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Mitotic Anaphase	7/221	3.164881e-01	6.122484e-01	0	0	1.279616e+00	1.472159e+00	NUP107;PSMB1;RPS27A;ANAPC1;RAN;TMPO;NDEL1
Reactome_Pathways_2024	Hh Mutants Abrogate Ligand Secretion	2/46	3.199619e-01	6.122484e-01	0	0	1.775831e+00	2.023654e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Kidney Development	2/46	3.199619e-01	6.122484e-01	0	0	1.775831e+00	2.023654e+00	GFRA1;PCDH19
Reactome_Pathways_2024	M-decay Degradation of Maternal mRNAs by Maternally Stored Factors	2/46	3.199619e-01	6.122484e-01	0	0	1.775831e+00	2.023654e+00	CPEB1;PAIP1
Reactome_Pathways_2024	NIK-->noncanonical NF-kB Signaling	2/46	3.199619e-01	6.122484e-01	0	0	1.775831e+00	2.023654e+00	PSMB1;RPS27A
Reactome_Pathways_2024	SUMOylation of DNA Replication Proteins	2/46	3.199619e-01	6.122484e-01	0	0	1.775831e+00	2.023654e+00	NUP107;NUP210
Reactome_Pathways_2024	Mitotic Metaphase and Anaphase	7/222	3.204964e-01	6.122484e-01	0	0	1.273598e+00	1.449207e+00	NUP107;PSMB1;RPS27A;ANAPC1;RAN;TMPO;NDEL1
Reactome_Pathways_2024	S Phase	5/150	3.216188e-01	6.122484e-01	0	0	1.348311e+00	1.529508e+00	PSMB1;RPA1;DNA2;RPS27A;ANAPC1
Reactome_Pathways_2024	Signaling by NTRK1 (TRKA)	4/115	3.243199e-01	6.122484e-01	0	0	1.408675e+00	1.586203e+00	NAB1;ID2;RHOA;MAPK3
Reactome_Pathways_2024	Aerobic Respiration and Respiratory Electron Transport	8/260	3.257894e-01	6.122484e-01	0	0	1.241967e+00	1.392871e+00	NDUFB2;MT-CO2;RPS27A;MT-CYB;MT-ND3;ATP5MG;ATP5F1E;PDK1
Reactome_Pathways_2024	Organelle Biogenesis and Maintenance	9/297	3.261260e-01	6.122484e-01	0	0	1.222760e+00	1.370068e+00	IFT52;PRKAB2;CEP135;ACSS2;HDAC3;BBIP1;PPARGC1A;ATP5MG;ATP5F1E
Reactome_Pathways_2024	Degradation of GLI1 by the Proteasome	2/47	3.291749e-01	6.122484e-01	0	0	1.736278e+00	1.929294e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Degradation of GLI2 by the Proteasome	2/47	3.291749e-01	6.122484e-01	0	0	1.736278e+00	1.929294e+00	PSMB1;RPS27A
Reactome_Pathways_2024	GLI3 Is Processed to GLI3R by the Proteasome	2/47	3.291749e-01	6.122484e-01	0	0	1.736278e+00	1.929294e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Inhibition of DNA Recombination at Telomere	2/47	3.291749e-01	6.122484e-01	0	0	1.736278e+00	1.929294e+00	H2AZ2;POLR2B
Reactome_Pathways_2024	SUMOylation of RNA Binding Proteins	2/47	3.291749e-01	6.122484e-01	0	0	1.736278e+00	1.929294e+00	NUP107;NUP210
Reactome_Pathways_2024	RNA Polymerase II Pre-transcription Events	3/81	3.301607e-01	6.122484e-01	0	0	1.503018e+00	1.665608e+00	POLR2B;GTF2B;GTF2H3
Reactome_Pathways_2024	cGMP Effects	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	PDE10A
Reactome_Pathways_2024	p75NTR Signals via NF-kB	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	TPST2
Reactome_Pathways_2024	FOXO-mediated Transcription of Cell Death Genes	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	FOXO1
Reactome_Pathways_2024	GRB2 Events in ERBB2 Signaling	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	NRG1
Reactome_Pathways_2024	InlB-mediated Entry of Listeria Monocytogenes Into Host Cell	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	MAP3K8 (TPL2)-dependent MAPK1 3 Activation	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	NRIF Signals Cell Death From the Nucleus	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	PI3K Events in ERBB2 Signaling	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	NRG1
Reactome_Pathways_2024	Regulation of BACH1 Activity	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	Regulation of KIT Signaling	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	KITLG
Reactome_Pathways_2024	Regulation of Gene Expression in Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	KAT2B
Reactome_Pathways_2024	Sema3A PAK Dependent Axon Repulsion	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	NRP1
Reactome_Pathways_2024	Synthesis of PIPs at the Early Endosome Membrane	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	INPP4B
Reactome_Pathways_2024	TRAF6-mediated Induction of TAK1 Complex Within TLR4 Complex	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	VLDLR Internalisation and Degradation	1/16	3.331820e-01	6.122484e-01	0	0	2.603206e+00	2.861097e+00	RPS27A
Reactome_Pathways_2024	TCF Dependent Signaling in Response to WNT	6/189	3.350369e-01	6.129666e-01	0	0	1.282073e+00	1.401966e+00	TLE4;H2AZ2;RBBP5;FZD6;PSMB1;RPS27A
Reactome_Pathways_2024	Infection With Mycobacterium Tuberculosis	3/82	3.370254e-01	6.129666e-01	0	0	1.483916e+00	1.613903e+00	RPS27A;RAB5A;MAPK3
Reactome_Pathways_2024	Negative Epigenetic Regulation of rRNA Expression	3/82	3.370254e-01	6.129666e-01	0	0	1.483916e+00	1.613903e+00	H2AZ2;GTF2H3;SIRT1
Reactome_Pathways_2024	Signaling by Insulin Receptor	3/82	3.370254e-01	6.129666e-01	0	0	1.483916e+00	1.613903e+00	ATP6V0E1;ATP6AP1;MAPK3
Reactome_Pathways_2024	DNA Damage Bypass	2/48	3.383533e-01	6.129666e-01	0	0	1.698446e+00	1.840546e+00	RPA1;RPS27A
Reactome_Pathways_2024	Defective CFTR Causes Cystic Fibrosis	2/48	3.383533e-01	6.129666e-01	0	0	1.698446e+00	1.840546e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Inositol Phosphate Metabolism	2/48	3.383533e-01	6.129666e-01	0	0	1.698446e+00	1.840546e+00	INPP4B;PLCH2
Reactome_Pathways_2024	Metabolism of Fat-Soluble Vitamins	2/48	3.383533e-01	6.129666e-01	0	0	1.698446e+00	1.840546e+00	GPC5;GPC6
Reactome_Pathways_2024	RNA Polymerase I Transcription Initiation	2/48	3.383533e-01	6.129666e-01	0	0	1.698446e+00	1.840546e+00	KAT2B;GTF2H3
Reactome_Pathways_2024	Transport of Mature Transcript to Cytoplasm	3/83	3.438861e-01	6.220134e-01	0	0	1.465292e+00	1.564118e+00	NUP107;NUP210;CPSF2
Reactome_Pathways_2024	Metabolism of Steroids	5/155	3.463196e-01	6.226815e-01	0	0	1.303030e+00	1.381724e+00	HSD11B2;SEC24A;CYP7B1;RAN;LGMN
Reactome_Pathways_2024	Chromosome Maintenance	4/119	3.470483e-01	6.226815e-01	0	0	1.359397e+00	1.438638e+00	H2AZ2;POLR2B;RPA1;DNA2
Reactome_Pathways_2024	XBP1(S) Activates Chaperone Genes	2/49	3.474930e-01	6.226815e-01	0	0	1.662223e+00	1.756988e+00	EXTL1;EDEM1
Reactome_Pathways_2024	Dectin-1 Mediated Noncanonical NF-kB Signaling	2/49	3.474930e-01	6.226815e-01	0	0	1.662223e+00	1.756988e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Pyruvate Metabolism	2/49	3.474930e-01	6.226815e-01	0	0	1.662223e+00	1.756988e+00	RPS27A;PDK1
Reactome_Pathways_2024	Signaling by NOTCH3	2/49	3.474930e-01	6.226815e-01	0	0	1.662223e+00	1.756988e+00	KAT2B;RPS27A
Reactome_Pathways_2024	ESR-mediated Signaling	6/192	3.483437e-01	6.226998e-01	0	0	1.261199e+00	1.330017e+00	KAT2B;H2AZ2;POLR2B;PPID;FKBP5;MAPK3
Reactome_Pathways_2024	Germ Layer Formation at Gastrulation	1/17	3.498657e-01	6.226998e-01	0	0	2.440381e+00	2.562902e+00	SMAD3
Reactome_Pathways_2024	Metabolism of Folate and Pterines	1/17	3.498657e-01	6.226998e-01	0	0	2.440381e+00	2.562902e+00	MTHFD2L
Reactome_Pathways_2024	Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy	1/17	3.498657e-01	6.226998e-01	0	0	2.440381e+00	2.562902e+00	ATP6V0E1
Reactome_Pathways_2024	Global Genome Nucleotide Excision Repair (GG-NER)	3/84	3.507408e-01	6.226998e-01	0	0	1.447127e+00	1.516166e+00	RPA1;RPS27A;GTF2H3
Reactome_Pathways_2024	PI Metabolism	3/84	3.507408e-01	6.226998e-01	0	0	1.447127e+00	1.516166e+00	INPP4B;RAB5A;MTMR6
Reactome_Pathways_2024	L1CAM Interactions	4/120	3.527374e-01	6.252825e-01	0	0	1.347608e+00	1.404250e+00	SDCBP;NRP1;SPTB;MAPK3
Reactome_Pathways_2024	Chondroitin Sulfate Dermatan Sulfate Metabolism	2/50	3.565902e-01	6.290487e-01	0	0	1.627510e+00	1.678237e+00	GPC5;GPC6
Reactome_Pathways_2024	Regulation of TNFR1 Signaling	2/50	3.565902e-01	6.290487e-01	0	0	1.627510e+00	1.678237e+00	USP2;RPS27A
Reactome_Pathways_2024	SCF(Skp2)-mediated Degradation of P27 P21	2/50	3.565902e-01	6.290487e-01	0	0	1.627510e+00	1.678237e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Glucose Metabolism	3/85	3.575875e-01	6.290487e-01	0	0	1.429406e+00	1.469965e+00	NUP107;NUP210;GAPDH
Reactome_Pathways_2024	RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs	3/85	3.575875e-01	6.290487e-01	0	0	1.429406e+00	1.469965e+00	H2AZ2;PSMB1;RPS27A
Reactome_Pathways_2024	Autophagy	5/158	3.611997e-01	6.325110e-01	0	0	1.277283e+00	1.300688e+00	PRKAB2;LAMP2;TOMM7;PARK7;RPS27A
Reactome_Pathways_2024	Factors Involved in Megakaryocyte Development and Platelet Production	5/158	3.611997e-01	6.325110e-01	0	0	1.277283e+00	1.300688e+00	KLC2;RAD51C;AK3;ZFPM2;RAB5A
Reactome_Pathways_2024	Extension of Telomeres	2/51	3.656413e-01	6.325110e-01	0	0	1.594214e+00	1.603942e+00	RPA1;DNA2
Reactome_Pathways_2024	IRE1alpha Activates Chaperones	2/51	3.656413e-01	6.325110e-01	0	0	1.594214e+00	1.603942e+00	EXTL1;EDEM1
Reactome_Pathways_2024	Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	RPS27A
Reactome_Pathways_2024	Activation of SMO	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	IQCE
Reactome_Pathways_2024	Formation of Definitive Endoderm	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	SMAD3
Reactome_Pathways_2024	Formation of the Nephric Duct	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	PCDH19
Reactome_Pathways_2024	Gastrin-CREB Signalling Pathway via PKC and MAPK	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	MAPK3
Reactome_Pathways_2024	MECP2 Regulates Neuronal Receptors and Channels	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	FKBP5
Reactome_Pathways_2024	Regulation of NF-kappa B Signaling	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	RPS27A
Reactome_Pathways_2024	Signaling by Cytosolic FGFR1 Fusion Mutants	1/18	3.661329e-01	6.325110e-01	0	0	2.296711e+00	2.307641e+00	CUX1
Reactome_Pathways_2024	Nuclear Events Mediated by NFE2L2	3/87	3.712489e-01	6.396896e-01	0	0	1.395229e+00	1.382508e+00	PSMB1;GSR;RPS27A
Reactome_Pathways_2024	Apoptotic Execution Phase	2/52	3.746430e-01	6.396896e-01	0	0	1.562249e+00	1.533788e+00	BCAP31;GSN
Reactome_Pathways_2024	Signaling by FGFR1	2/52	3.746430e-01	6.396896e-01	0	0	1.562249e+00	1.533788e+00	RPS27A;MAPK3
Reactome_Pathways_2024	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RPS27A
Reactome_Pathways_2024	Diseases of Hemostasis	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	TPST2
Reactome_Pathways_2024	Ephrin Signaling	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	SDCBP
Reactome_Pathways_2024	Initiation of Nuclear Envelope (NE) Reformation	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	TMPO
Reactome_Pathways_2024	LDL Clearance	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	SOAT1
Reactome_Pathways_2024	NFE2L2 Regulating Anti-Oxidant Detoxification Enzymes	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	GSR
Reactome_Pathways_2024	Other Semaphorin Interactions	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	SEMA6D
Reactome_Pathways_2024	RHO GTPases Activate ROCKs	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RHOA
Reactome_Pathways_2024	RHO GTPases Activate CIT	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RHOA
Reactome_Pathways_2024	Regulation of MITF-M-dependent Genes Involved in Apoptosis	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	POU3F2
Reactome_Pathways_2024	Regulation of TP53 Activity Through Methylation	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RPS27A
Reactome_Pathways_2024	Scavenging by Class A Receptors	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	FTH1
Reactome_Pathways_2024	Signaling by FGFR2 IIIa TM	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	POLR2B
Reactome_Pathways_2024	Signaling by Ligand-Responsive EGFR Variants in Cancer	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RPS27A
Reactome_Pathways_2024	TICAM1, RIP1-mediated IKK Complex Recruitment	1/19	3.819938e-01	6.396896e-01	0	0	2.169005e+00	2.087344e+00	RPS27A
Reactome_Pathways_2024	mRNA Splicing - Minor Pathway	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	SF3B3;POLR2B
Reactome_Pathways_2024	p53-Dependent G1 DNA Damage Response	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	PSMB1;RPS27A
Reactome_Pathways_2024	p53-Dependent G1 S DNA Damage Checkpoint	2/53	3.835920e-01	6.396896e-01	0	0	1.531538e+00	1.467482e+00	PSMB1;RPS27A
